Sim	Run	Time	totMass	NInd	abovemass	belowmass	BareGround	pcBare	pcBareSoil	mean_WL	mean_bres	shannon	NPFT	Cutted	Grazed	aLitter	bLitterNNonClonal	NClonal	NGenets	MSeed	NSpacer
31	3	8	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	9	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	10	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	11	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	12	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	13	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	14	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	15	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	16	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	17	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	18	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	19	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	3	20	800	1	400	400	0.972	0.9776	-60	100	0.346574	1	0	0	200	200	0	1	1	0	0
31	3	21	800	1	400	400	0.9772	0.9888	-60	100	0.346574	1	0	0	100	100	0	1	1	0	0
31	3	22	800	1	400	400	0.9804	0.9888	-60	100	0.346574	1	0	0	50	50	0	1	1	0	0
31	3	23	800	1	400	400	0.9824	0.9888	-60	100	0.346574	1	0	0	25	25	0	1	1	0	0
31	3	24	800	1	400	400	0.9836	0.9888	-60	100	0.346574	1	0	0	12.5	12.5	0	1	1	0	0
31	3	25	800	1	400	400	0.9844	0.9888	-60	100	0.346574	1	0	0	6.25	6.25	0	1	1	0	0
31	3	26	800	1	400	400	0.9848	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	27	800	1	400	400	0.986	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	28	800	1	400	400	0.986	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	29	600	1	200	400	0.986	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	30	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	31	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	32	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	33	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	34	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	35	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	36	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	37	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	38	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	39	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	40	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	41	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	3	42	0	0	0	0	0.9912	0.9888	-60	100	0	0	0	0	100	200	0	0	0	0	0
31	3	43	0	0	0	0	0.9944	1	-60	100	0	0	0	0	50	100	0	0	0	0	0
31	3	44	0	0	0	0	0.9964	1	-60	100	0	0	0	0	25	50	0	0	0	0	0
31	3	45	0	0	0	0	0.9976	1	-60	100	0	0	0	0	12.5	25	0	0	0	0	0
31	3	46	0	0	0	0	0.9984	1	-60	100	0	0	0	0	6.25	12.5	0	0	0	0	0
31	3	47	0	0	0	0	0.9988	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	48	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	49	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	50	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	51	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	52	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	53	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	54	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	55	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	56	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	57	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	58	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	59	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	60	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	61	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	62	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	63	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	64	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	65	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	66	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	67	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	68	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	69	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	70	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	71	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	72	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	73	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	74	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	75	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	76	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	77	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	78	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	79	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	80	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	81	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	82	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	83	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	84	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	85	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	86	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	87	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	88	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	3	89	0	0	0	0	1	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	4	0	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	1	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	2	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	3	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	4	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	5	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	6	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	7	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	8	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	9	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	10	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	11	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	12	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	13	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	14	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	15	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	16	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	17	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	18	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	19	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	20	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	21	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	22	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	23	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	24	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	25	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	26	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	27	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	28	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	29	1200	2	400	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	30	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	31	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	32	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	33	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	34	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	35	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	36	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	37	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	4	38	600	1	200	400	0.9824	0.9776	-60	100	0.346574	1	0	0	100	200	0	1	1	0	0
31	4	39	600	1	200	400	0.9856	0.9888	-60	100	0.346574	1	0	0	50	100	0	1	1	0	0
31	4	40	600	1	200	400	0.9876	0.9888	-60	100	0.346574	1	0	0	25	50	0	1	1	0	0
31	4	41	600	1	200	400	0.9888	0.9888	-60	100	0.346574	1	0	0	12.5	25	0	1	1	0	0
31	4	42	600	1	200	400	0.9896	0.9888	-60	100	0.346574	1	0	0	6.25	12.5	0	1	1	0	0
31	4	43	600	1	200	400	0.99	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	44	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	45	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	46	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	47	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	48	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	49	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	50	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	51	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	52	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	53	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	54	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	55	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	56	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	57	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	58	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	59	500	1	100	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	60	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	61	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	62	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	63	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	64	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	65	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	66	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	67	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	68	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	69	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	70	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	71	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	72	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	73	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	74	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	75	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	76	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	77	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	78	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	79	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	80	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	81	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	82	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	83	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	4	84	0	0	0	0	0.9944	0.9888	-60	100	0	0	0	0	50	200	0	0	0	0	0
31	4	85	0	0	0	0	0.9964	1	-60	100	0	0	0	0	25	100	0	0	0	0	0
31	4	86	0	0	0	0	0.9976	1	-60	100	0	0	0	0	12.5	50	0	0	0	0	0
31	4	87	0	0	0	0	0.9984	1	-60	100	0	0	0	0	6.25	25	0	0	0	0	0
31	4	88	0	0	0	0	0.9988	1	-60	100	0	0	0	0	3.125	12.5	0	0	0	0	0
31	4	89	0	0	0	0	0.9992	1	-60	100	0	0	0	0	0	0	0	0	0	0	0
31	5	0	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	1	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	2	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	3	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	4	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	5	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	6	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	7	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	8	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	9	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	10	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	11	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	12	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	13	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	14	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	15	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	16	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	17	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	18	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	19	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	20	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	21	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	22	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	23	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	24	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	25	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	26	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	27	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	28	1600	2	800	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	29	1200	2	400	800	0.972	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	30	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	31	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	32	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	33	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	34	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	35	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	36	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	37	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	38	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	39	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	40	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	41	1200	2	400	800	0.9824	0.9776	-60	100	0	1	0	0	0	0	0	2	2	0	0
31	5	42	600	1	200	400	0.9824	0.9776	-60	100	0.346574	1	0	0	100	200	0	1	1	0	0
31	5	43	600	1	200	400	0.9856	0.9888	-60	100	0.346574	1	0	0	50	100	0	1	1	0	0
31	5	44	600	1	200	400	0.9876	0.9888	-60	100	0.346574	1	0	0	25	50	0	1	1	0	0
31	5	45	600	1	200	400	0.9888	0.9888	-60	100	0.346574	1	0	0	12.5	25	0	1	1	0	0
31	5	46	600	1	200	400	0.9896	0.9888	-60	100	0.346574	1	0	0	6.25	12.5	0	1	1	0	0
31	5	47	600	1	200	400	0.99	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	48	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	49	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	50	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	51	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	52	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	53	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	54	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	55	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	56	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	57	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	58	600	1	200	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	59	500	1	100	400	0.9912	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	60	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	61	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	62	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	63	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	64	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	65	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	66	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	67	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	68	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	69	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	70	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	71	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	72	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	73	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	74	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	75	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	76	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	77	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	78	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	79	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	80	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	81	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	82	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	83	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	84	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	85	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	86	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	87	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	88	500	1	100	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
31	5	89	450	1	50	400	0.9944	0.9888	-60	100	0	1	0	0	0	0	0	1	1	0	0
32	1	0	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	1	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	2	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	3	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	4	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	5	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	6	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	7	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	8	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	9	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	10	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
32	1	11	7754.4	2	3877.2	3877.2	0.976	0.9376	-60	100	0	1	0	0	0	0	0	2	2	0	0
